,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
435,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
707,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1217,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
351,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
475,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
575,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
576,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
555,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
705,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
489,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
718,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1073,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
464,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
532,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
716,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
1253,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1095,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False
530,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1084,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
477,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
22,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1051,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
1256,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1091,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False
1246,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
585,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False
321,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1080,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False
450,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
439,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
483,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
299,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
673,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
486,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
355,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
474,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
992,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
491,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
550,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
535,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
298,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1385,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False
1069,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False
1255,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
586,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1226,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
1092,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1076,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1233,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
1085,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False
1048,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1243,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
1224,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
542,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False
